sample_id,split,image_path,mask_path,has_obj,x1,y1,x2,y2
fus_00000774,val,data/FUSeg/val/images/0416.png,data/FUSeg/val/labels/0416.png,1,174,210,291,295
fus_00000775,val,data/FUSeg/val/images/0417.png,data/FUSeg/val/labels/0417.png,0,0,0,0,0
fus_00000776,val,data/FUSeg/val/images/0429.png,data/FUSeg/val/labels/0429.png,1,126,167,177,222
fus_00000777,val,data/FUSeg/val/images/0430.png,data/FUSeg/val/labels/0430.png,1,128,159,181,246
fus_00000778,val,data/FUSeg/val/images/0434.png,data/FUSeg/val/labels/0434.png,1,222,189,273,277
fus_00000779,val,data/FUSeg/val/images/0437.png,data/FUSeg/val/labels/0437.png,1,120,202,252,290
fus_00000780,val,data/FUSeg/val/images/0438.png,data/FUSeg/val/labels/0438.png,1,154,192,231,344
fus_00000781,val,data/FUSeg/val/images/0439.png,data/FUSeg/val/labels/0439.png,1,177,175,228,248
fus_00000782,val,data/FUSeg/val/images/0441.png,data/FUSeg/val/labels/0441.png,1,159,309,242,357
fus_00000783,val,data/FUSeg/val/images/0447.png,data/FUSeg/val/labels/0447.png,1,220,195,259,232
fus_00000784,val,data/FUSeg/val/images/0450.png,data/FUSeg/val/labels/0450.png,1,193,227,219,253
fus_00000785,val,data/FUSeg/val/images/0451.png,data/FUSeg/val/labels/0451.png,1,130,227,247,301
fus_00000786,val,data/FUSeg/val/images/0455.png,data/FUSeg/val/labels/0455.png,1,92,87,306,302
fus_00000787,val,data/FUSeg/val/images/0456.png,data/FUSeg/val/labels/0456.png,1,185,238,193,245
fus_00000788,val,data/FUSeg/val/images/0460.png,data/FUSeg/val/labels/0460.png,1,241,105,291,227
fus_00000789,val,data/FUSeg/val/images/0463.png,data/FUSeg/val/labels/0463.png,1,112,279,176,310
fus_00000790,val,data/FUSeg/val/images/0464.png,data/FUSeg/val/labels/0464.png,1,137,253,234,339
fus_00000791,val,data/FUSeg/val/images/0466.png,data/FUSeg/val/labels/0466.png,1,178,263,225,325
fus_00000792,val,data/FUSeg/val/images/0467.png,data/FUSeg/val/labels/0467.png,1,140,227,270,364
fus_00000793,val,data/FUSeg/val/images/0470.png,data/FUSeg/val/labels/0470.png,1,203,309,259,386
fus_00000794,val,data/FUSeg/val/images/0474.png,data/FUSeg/val/labels/0474.png,1,176,310,219,373
fus_00000795,val,data/FUSeg/val/images/0475.png,data/FUSeg/val/labels/0475.png,1,113,193,123,212
fus_00000796,val,data/FUSeg/val/images/0478.png,data/FUSeg/val/labels/0478.png,1,173,228,206,266
fus_00000797,val,data/FUSeg/val/images/0483.png,data/FUSeg/val/labels/0483.png,0,0,0,0,0
fus_00000798,val,data/FUSeg/val/images/0484.png,data/FUSeg/val/labels/0484.png,1,199,201,237,260
fus_00000799,val,data/FUSeg/val/images/0485.png,data/FUSeg/val/labels/0485.png,1,184,295,204,337
fus_00000800,val,data/FUSeg/val/images/0486.png,data/FUSeg/val/labels/0486.png,1,208,98,238,152
fus_00000801,val,data/FUSeg/val/images/0487.png,data/FUSeg/val/labels/0487.png,1,166,130,249,186
fus_00000802,val,data/FUSeg/val/images/0488.png,data/FUSeg/val/labels/0488.png,1,193,205,227,278
fus_00000803,val,data/FUSeg/val/images/0492.png,data/FUSeg/val/labels/0492.png,1,111,193,236,349
fus_00000804,val,data/FUSeg/val/images/0494.png,data/FUSeg/val/labels/0494.png,1,119,196,162,244
fus_00000805,val,data/FUSeg/val/images/0496.png,data/FUSeg/val/labels/0496.png,1,221,141,261,195
fus_00000806,val,data/FUSeg/val/images/0503.png,data/FUSeg/val/labels/0503.png,1,194,222,264,278
fus_00000807,val,data/FUSeg/val/images/0504.png,data/FUSeg/val/labels/0504.png,1,201,117,259,304
fus_00000808,val,data/FUSeg/val/images/0507.png,data/FUSeg/val/labels/0507.png,1,292,49,397,210
fus_00000809,val,data/FUSeg/val/images/0510.png,data/FUSeg/val/labels/0510.png,1,146,279,228,375
fus_00000810,val,data/FUSeg/val/images/0511.png,data/FUSeg/val/labels/0511.png,1,171,244,269,313
fus_00000811,val,data/FUSeg/val/images/0513.png,data/FUSeg/val/labels/0513.png,1,147,142,279,249
fus_00000812,val,data/FUSeg/val/images/0516.png,data/FUSeg/val/labels/0516.png,1,126,58,290,389
fus_00000813,val,data/FUSeg/val/images/0517.png,data/FUSeg/val/labels/0517.png,1,154,95,240,258
fus_00000814,val,data/FUSeg/val/images/0525.png,data/FUSeg/val/labels/0525.png,1,178,226,258,279
fus_00000815,val,data/FUSeg/val/images/0528.png,data/FUSeg/val/labels/0528.png,1,168,222,207,239
fus_00000816,val,data/FUSeg/val/images/0533.png,data/FUSeg/val/labels/0533.png,0,0,0,0,0
fus_00000817,val,data/FUSeg/val/images/0537.png,data/FUSeg/val/labels/0537.png,1,330,268,365,339
fus_00000818,val,data/FUSeg/val/images/0540.png,data/FUSeg/val/labels/0540.png,1,186,221,286,276
fus_00000819,val,data/FUSeg/val/images/0541.png,data/FUSeg/val/labels/0541.png,1,171,264,218,333
fus_00000820,val,data/FUSeg/val/images/0543.png,data/FUSeg/val/labels/0543.png,1,170,292,212,375
fus_00000821,val,data/FUSeg/val/images/0545.png,data/FUSeg/val/labels/0545.png,1,72,166,288,271
fus_00000822,val,data/FUSeg/val/images/0548.png,data/FUSeg/val/labels/0548.png,1,169,224,380,511
fus_00000823,val,data/FUSeg/val/images/0549.png,data/FUSeg/val/labels/0549.png,1,177,216,231,262
fus_00000824,val,data/FUSeg/val/images/0551.png,data/FUSeg/val/labels/0551.png,1,130,237,180,352
fus_00000825,val,data/FUSeg/val/images/0557.png,data/FUSeg/val/labels/0557.png,1,196,250,276,301
fus_00000826,val,data/FUSeg/val/images/0559.png,data/FUSeg/val/labels/0559.png,1,122,162,186,254
fus_00000827,val,data/FUSeg/val/images/0560.png,data/FUSeg/val/labels/0560.png,1,152,160,195,222
fus_00000828,val,data/FUSeg/val/images/0565.png,data/FUSeg/val/labels/0565.png,1,81,125,146,279
fus_00000829,val,data/FUSeg/val/images/0566.png,data/FUSeg/val/labels/0566.png,1,167,216,217,267
fus_00000830,val,data/FUSeg/val/images/0571.png,data/FUSeg/val/labels/0571.png,1,137,195,157,237
fus_00000831,val,data/FUSeg/val/images/0577.png,data/FUSeg/val/labels/0577.png,1,177,140,229,224
fus_00000832,val,data/FUSeg/val/images/0578.png,data/FUSeg/val/labels/0578.png,1,183,196,211,220
fus_00000833,val,data/FUSeg/val/images/0580.png,data/FUSeg/val/labels/0580.png,1,148,205,160,219
fus_00000834,val,data/FUSeg/val/images/0582.png,data/FUSeg/val/labels/0582.png,1,88,154,225,282
fus_00000835,val,data/FUSeg/val/images/0585.png,data/FUSeg/val/labels/0585.png,1,188,222,229,334
fus_00000836,val,data/FUSeg/val/images/0588.png,data/FUSeg/val/labels/0588.png,1,184,288,202,307
fus_00000837,val,data/FUSeg/val/images/0591.png,data/FUSeg/val/labels/0591.png,1,102,288,175,337
fus_00000838,val,data/FUSeg/val/images/0592.png,data/FUSeg/val/labels/0592.png,1,178,275,262,341
fus_00000839,val,data/FUSeg/val/images/0593.png,data/FUSeg/val/labels/0593.png,1,110,152,172,229
fus_00000840,val,data/FUSeg/val/images/0596.png,data/FUSeg/val/labels/0596.png,1,153,223,219,288
fus_00000841,val,data/FUSeg/val/images/0602.png,data/FUSeg/val/labels/0602.png,1,333,55,438,266
fus_00000842,val,data/FUSeg/val/images/0603.png,data/FUSeg/val/labels/0603.png,1,125,164,302,356
fus_00000843,val,data/FUSeg/val/images/0604.png,data/FUSeg/val/labels/0604.png,1,167,246,322,298
fus_00000844,val,data/FUSeg/val/images/0607.png,data/FUSeg/val/labels/0607.png,1,130,217,229,295
fus_00000845,val,data/FUSeg/val/images/0612.png,data/FUSeg/val/labels/0612.png,1,190,327,207,343
fus_00000846,val,data/FUSeg/val/images/0613.png,data/FUSeg/val/labels/0613.png,1,146,240,171,266
fus_00000847,val,data/FUSeg/val/images/0615.png,data/FUSeg/val/labels/0615.png,1,96,203,272,259
fus_00000848,val,data/FUSeg/val/images/0616.png,data/FUSeg/val/labels/0616.png,1,144,204,289,346
fus_00000849,val,data/FUSeg/val/images/0626.png,data/FUSeg/val/labels/0626.png,1,195,142,277,208
fus_00000850,val,data/FUSeg/val/images/0627.png,data/FUSeg/val/labels/0627.png,1,174,244,258,301
fus_00000851,val,data/FUSeg/val/images/0630.png,data/FUSeg/val/labels/0630.png,1,156,219,190,255
fus_00000852,val,data/FUSeg/val/images/0635.png,data/FUSeg/val/labels/0635.png,1,187,222,237,351
fus_00000853,val,data/FUSeg/val/images/0638.png,data/FUSeg/val/labels/0638.png,1,156,299,174,331
fus_00000854,val,data/FUSeg/val/images/0642.png,data/FUSeg/val/labels/0642.png,1,119,153,197,250
fus_00000855,val,data/FUSeg/val/images/0643.png,data/FUSeg/val/labels/0643.png,1,241,269,252,276
fus_00000856,val,data/FUSeg/val/images/0644.png,data/FUSeg/val/labels/0644.png,1,134,173,166,205
fus_00000857,val,data/FUSeg/val/images/0645.png,data/FUSeg/val/labels/0645.png,1,220,258,268,289
fus_00000858,val,data/FUSeg/val/images/0647.png,data/FUSeg/val/labels/0647.png,1,175,237,207,273
fus_00000859,val,data/FUSeg/val/images/0651.png,data/FUSeg/val/labels/0651.png,1,173,126,242,247
fus_00000860,val,data/FUSeg/val/images/0652.png,data/FUSeg/val/labels/0652.png,1,158,223,177,247
fus_00000861,val,data/FUSeg/val/images/0653.png,data/FUSeg/val/labels/0653.png,1,141,310,157,326
fus_00000862,val,data/FUSeg/val/images/0655.png,data/FUSeg/val/labels/0655.png,1,148,255,210,355
fus_00000863,val,data/FUSeg/val/images/0657.png,data/FUSeg/val/labels/0657.png,1,147,275,247,351
fus_00000864,val,data/FUSeg/val/images/0658.png,data/FUSeg/val/labels/0658.png,1,140,158,250,302
fus_00000865,val,data/FUSeg/val/images/0674.png,data/FUSeg/val/labels/0674.png,1,111,84,315,336
fus_00000866,val,data/FUSeg/val/images/0679.png,data/FUSeg/val/labels/0679.png,1,174,252,205,295
fus_00000867,val,data/FUSeg/val/images/0680.png,data/FUSeg/val/labels/0680.png,1,34,172,353,343
fus_00000868,val,data/FUSeg/val/images/0682.png,data/FUSeg/val/labels/0682.png,1,181,234,236,308
fus_00000869,val,data/FUSeg/val/images/0683.png,data/FUSeg/val/labels/0683.png,1,196,52,362,206
fus_00000870,val,data/FUSeg/val/images/0685.png,data/FUSeg/val/labels/0685.png,1,147,180,202,202
fus_00000871,val,data/FUSeg/val/images/0686.png,data/FUSeg/val/labels/0686.png,1,195,285,208,309
fus_00000872,val,data/FUSeg/val/images/0689.png,data/FUSeg/val/labels/0689.png,1,145,322,202,375
fus_00000873,val,data/FUSeg/val/images/0691.png,data/FUSeg/val/labels/0691.png,1,78,165,247,249
fus_00000874,val,data/FUSeg/val/images/0692.png,data/FUSeg/val/labels/0692.png,1,182,241,189,249
fus_00000875,val,data/FUSeg/val/images/0698.png,data/FUSeg/val/labels/0698.png,1,31,190,290,308
fus_00000876,val,data/FUSeg/val/images/0702.png,data/FUSeg/val/labels/0702.png,1,172,166,212,218
fus_00000877,val,data/FUSeg/val/images/0705.png,data/FUSeg/val/labels/0705.png,1,104,167,270,295
fus_00000878,val,data/FUSeg/val/images/0706.png,data/FUSeg/val/labels/0706.png,1,116,3,328,339
fus_00000879,val,data/FUSeg/val/images/0707.png,data/FUSeg/val/labels/0707.png,1,166,310,208,364
fus_00000880,val,data/FUSeg/val/images/0711.png,data/FUSeg/val/labels/0711.png,1,196,173,249,226
fus_00000881,val,data/FUSeg/val/images/0712.png,data/FUSeg/val/labels/0712.png,1,93,158,216,223
fus_00000882,val,data/FUSeg/val/images/0715.png,data/FUSeg/val/labels/0715.png,1,165,231,178,250
fus_00000883,val,data/FUSeg/val/images/0717.png,data/FUSeg/val/labels/0717.png,1,144,241,208,333
fus_00000884,val,data/FUSeg/val/images/0718.png,data/FUSeg/val/labels/0718.png,1,204,269,216,277
fus_00000885,val,data/FUSeg/val/images/0721.png,data/FUSeg/val/labels/0721.png,1,212,228,254,262
fus_00000886,val,data/FUSeg/val/images/0725.png,data/FUSeg/val/labels/0725.png,0,0,0,0,0
fus_00000887,val,data/FUSeg/val/images/0728.png,data/FUSeg/val/labels/0728.png,1,209,177,243,232
fus_00000888,val,data/FUSeg/val/images/0729.png,data/FUSeg/val/labels/0729.png,1,77,99,138,277
fus_00000889,val,data/FUSeg/val/images/0730.png,data/FUSeg/val/labels/0730.png,1,180,244,189,256
fus_00000890,val,data/FUSeg/val/images/0738.png,data/FUSeg/val/labels/0738.png,1,186,96,242,219
fus_00000891,val,data/FUSeg/val/images/0740.png,data/FUSeg/val/labels/0740.png,1,160,276,208,345
fus_00000892,val,data/FUSeg/val/images/0745.png,data/FUSeg/val/labels/0745.png,1,138,156,242,291
fus_00000893,val,data/FUSeg/val/images/0747.png,data/FUSeg/val/labels/0747.png,1,159,246,214,276
fus_00000894,val,data/FUSeg/val/images/0748.png,data/FUSeg/val/labels/0748.png,1,171,220,220,303
fus_00000895,val,data/FUSeg/val/images/0753.png,data/FUSeg/val/labels/0753.png,1,181,271,202,309
fus_00000896,val,data/FUSeg/val/images/0754.png,data/FUSeg/val/labels/0754.png,1,170,239,193,261
fus_00000897,val,data/FUSeg/val/images/0757.png,data/FUSeg/val/labels/0757.png,1,159,185,184,216
fus_00000898,val,data/FUSeg/val/images/0761.png,data/FUSeg/val/labels/0761.png,1,181,173,205,200
fus_00000899,val,data/FUSeg/val/images/0763.png,data/FUSeg/val/labels/0763.png,1,141,153,311,275
fus_00000900,val,data/FUSeg/val/images/0765.png,data/FUSeg/val/labels/0765.png,1,120,47,278,290
fus_00000901,val,data/FUSeg/val/images/0768.png,data/FUSeg/val/labels/0768.png,1,114,280,198,326
fus_00000902,val,data/FUSeg/val/images/0770.png,data/FUSeg/val/labels/0770.png,1,113,198,145,230
fus_00000903,val,data/FUSeg/val/images/0775.png,data/FUSeg/val/labels/0775.png,1,145,161,181,190
fus_00000904,val,data/FUSeg/val/images/0781.png,data/FUSeg/val/labels/0781.png,1,229,221,274,256
fus_00000905,val,data/FUSeg/val/images/0786.png,data/FUSeg/val/labels/0786.png,1,177,237,196,259
fus_00000906,val,data/FUSeg/val/images/0793.png,data/FUSeg/val/labels/0793.png,1,144,180,172,216
fus_00000907,val,data/FUSeg/val/images/0795.png,data/FUSeg/val/labels/0795.png,1,173,166,207,224
fus_00000908,val,data/FUSeg/val/images/0796.png,data/FUSeg/val/labels/0796.png,1,122,246,244,328
fus_00000909,val,data/FUSeg/val/images/0797.png,data/FUSeg/val/labels/0797.png,1,117,65,339,317
fus_00000910,val,data/FUSeg/val/images/0798.png,data/FUSeg/val/labels/0798.png,1,225,275,266,306
fus_00000911,val,data/FUSeg/val/images/0802.png,data/FUSeg/val/labels/0802.png,1,168,214,244,249
fus_00000912,val,data/FUSeg/val/images/0806.png,data/FUSeg/val/labels/0806.png,1,120,142,214,261
fus_00000913,val,data/FUSeg/val/images/0807.png,data/FUSeg/val/labels/0807.png,1,242,101,427,246
fus_00000914,val,data/FUSeg/val/images/0808.png,data/FUSeg/val/labels/0808.png,1,172,150,229,246
fus_00000915,val,data/FUSeg/val/images/0809.png,data/FUSeg/val/labels/0809.png,1,113,323,182,364
fus_00000916,val,data/FUSeg/val/images/0812.png,data/FUSeg/val/labels/0812.png,1,158,221,192,258
fus_00000917,val,data/FUSeg/val/images/0813.png,data/FUSeg/val/labels/0813.png,1,178,241,208,267
fus_00000918,val,data/FUSeg/val/images/0814.png,data/FUSeg/val/labels/0814.png,1,190,226,265,278
fus_00000919,val,data/FUSeg/val/images/0816.png,data/FUSeg/val/labels/0816.png,1,154,287,158,291
fus_00000920,val,data/FUSeg/val/images/0818.png,data/FUSeg/val/labels/0818.png,1,175,250,195,268
fus_00000921,val,data/FUSeg/val/images/0820.png,data/FUSeg/val/labels/0820.png,1,261,113,389,301
fus_00000922,val,data/FUSeg/val/images/0824.png,data/FUSeg/val/labels/0824.png,1,126,325,187,355
fus_00000923,val,data/FUSeg/val/images/0825.png,data/FUSeg/val/labels/0825.png,1,42,186,322,327
fus_00000924,val,data/FUSeg/val/images/0827.png,data/FUSeg/val/labels/0827.png,1,149,204,206,371
fus_00000925,val,data/FUSeg/val/images/0830.png,data/FUSeg/val/labels/0830.png,1,185,45,206,120
fus_00000926,val,data/FUSeg/val/images/0831.png,data/FUSeg/val/labels/0831.png,1,93,79,108,99
fus_00000927,val,data/FUSeg/val/images/0832.png,data/FUSeg/val/labels/0832.png,0,0,0,0,0
fus_00000928,val,data/FUSeg/val/images/0833.png,data/FUSeg/val/labels/0833.png,1,167,225,216,276
fus_00000929,val,data/FUSeg/val/images/0834.png,data/FUSeg/val/labels/0834.png,1,178,182,214,241
fus_00000930,val,data/FUSeg/val/images/0835.png,data/FUSeg/val/labels/0835.png,1,204,129,256,180
fus_00000931,val,data/FUSeg/val/images/0837.png,data/FUSeg/val/labels/0837.png,1,210,99,318,333
fus_00000932,val,data/FUSeg/val/images/0842.png,data/FUSeg/val/labels/0842.png,1,83,198,126,270
fus_00000933,val,data/FUSeg/val/images/0844.png,data/FUSeg/val/labels/0844.png,1,111,224,166,289
fus_00000934,val,data/FUSeg/val/images/0847.png,data/FUSeg/val/labels/0847.png,1,127,142,200,253
fus_00000935,val,data/FUSeg/val/images/0849.png,data/FUSeg/val/labels/0849.png,1,160,182,193,212
fus_00000936,val,data/FUSeg/val/images/0851.png,data/FUSeg/val/labels/0851.png,1,141,78,253,279
fus_00000937,val,data/FUSeg/val/images/0855.png,data/FUSeg/val/labels/0855.png,1,174,283,200,332
fus_00000938,val,data/FUSeg/val/images/0861.png,data/FUSeg/val/labels/0861.png,1,135,197,296,246
fus_00000939,val,data/FUSeg/val/images/0865.png,data/FUSeg/val/labels/0865.png,1,154,235,219,268
fus_00000940,val,data/FUSeg/val/images/0866.png,data/FUSeg/val/labels/0866.png,1,117,231,151,253
fus_00000941,val,data/FUSeg/val/images/0867.png,data/FUSeg/val/labels/0867.png,1,183,255,190,267
fus_00000942,val,data/FUSeg/val/images/0869.png,data/FUSeg/val/labels/0869.png,0,0,0,0,0
fus_00000943,val,data/FUSeg/val/images/0871.png,data/FUSeg/val/labels/0871.png,1,101,144,174,264
fus_00000944,val,data/FUSeg/val/images/0873.png,data/FUSeg/val/labels/0873.png,1,141,217,218,288
fus_00000945,val,data/FUSeg/val/images/0874.png,data/FUSeg/val/labels/0874.png,1,197,0,315,258
fus_00000946,val,data/FUSeg/val/images/0877.png,data/FUSeg/val/labels/0877.png,1,161,306,199,363
fus_00000947,val,data/FUSeg/val/images/0880.png,data/FUSeg/val/labels/0880.png,1,216,207,290,323
fus_00000948,val,data/FUSeg/val/images/0881.png,data/FUSeg/val/labels/0881.png,1,190,232,262,273
fus_00000949,val,data/FUSeg/val/images/0882.png,data/FUSeg/val/labels/0882.png,1,138,162,192,272
fus_00000950,val,data/FUSeg/val/images/0887.png,data/FUSeg/val/labels/0887.png,1,137,159,244,303
fus_00000951,val,data/FUSeg/val/images/0890.png,data/FUSeg/val/labels/0890.png,1,153,207,230,258
fus_00000952,val,data/FUSeg/val/images/0894.png,data/FUSeg/val/labels/0894.png,1,189,206,268,275
fus_00000953,val,data/FUSeg/val/images/0895.png,data/FUSeg/val/labels/0895.png,1,125,107,248,347
fus_00000954,val,data/FUSeg/val/images/0897.png,data/FUSeg/val/labels/0897.png,1,168,130,235,241
fus_00000955,val,data/FUSeg/val/images/0900.png,data/FUSeg/val/labels/0900.png,1,364,66,467,283
fus_00000956,val,data/FUSeg/val/images/0901.png,data/FUSeg/val/labels/0901.png,1,155,199,262,284
fus_00000957,val,data/FUSeg/val/images/0902.png,data/FUSeg/val/labels/0902.png,1,196,234,230,267
fus_00000958,val,data/FUSeg/val/images/0904.png,data/FUSeg/val/labels/0904.png,1,118,278,128,285
fus_00000959,val,data/FUSeg/val/images/0905.png,data/FUSeg/val/labels/0905.png,1,205,267,246,286
fus_00000960,val,data/FUSeg/val/images/0906.png,data/FUSeg/val/labels/0906.png,1,148,237,161,256
fus_00000961,val,data/FUSeg/val/images/0912.png,data/FUSeg/val/labels/0912.png,0,0,0,0,0
fus_00000962,val,data/FUSeg/val/images/0913.png,data/FUSeg/val/labels/0913.png,1,137,238,180,276
fus_00000963,val,data/FUSeg/val/images/0914.png,data/FUSeg/val/labels/0914.png,1,166,228,214,273
fus_00000964,val,data/FUSeg/val/images/0922.png,data/FUSeg/val/labels/0922.png,1,140,170,170,202
fus_00000965,val,data/FUSeg/val/images/0928.png,data/FUSeg/val/labels/0928.png,1,156,150,238,297
fus_00000966,val,data/FUSeg/val/images/0929.png,data/FUSeg/val/labels/0929.png,1,196,142,212,165
fus_00000967,val,data/FUSeg/val/images/0931.png,data/FUSeg/val/labels/0931.png,0,0,0,0,0
fus_00000968,val,data/FUSeg/val/images/0933.png,data/FUSeg/val/labels/0933.png,1,205,286,249,319
fus_00000969,val,data/FUSeg/val/images/0936.png,data/FUSeg/val/labels/0936.png,1,138,249,220,296
fus_00000970,val,data/FUSeg/val/images/0937.png,data/FUSeg/val/labels/0937.png,1,183,153,238,231
fus_00000971,val,data/FUSeg/val/images/0940.png,data/FUSeg/val/labels/0940.png,1,59,192,279,319
fus_00000972,val,data/FUSeg/val/images/0942.png,data/FUSeg/val/labels/0942.png,1,108,29,263,316
fus_00000973,val,data/FUSeg/val/images/0943.png,data/FUSeg/val/labels/0943.png,1,89,172,262,273
fus_00000974,val,data/FUSeg/val/images/0946.png,data/FUSeg/val/labels/0946.png,1,124,154,152,271
fus_00000975,val,data/FUSeg/val/images/0947.png,data/FUSeg/val/labels/0947.png,1,159,26,342,203
fus_00000976,val,data/FUSeg/val/images/0948.png,data/FUSeg/val/labels/0948.png,1,114,282,153,314
fus_00000977,val,data/FUSeg/val/images/0949.png,data/FUSeg/val/labels/0949.png,1,351,244,406,277
fus_00000978,val,data/FUSeg/val/images/0951.png,data/FUSeg/val/labels/0951.png,1,173,133,201,178
fus_00000979,val,data/FUSeg/val/images/0954.png,data/FUSeg/val/labels/0954.png,1,146,170,183,216
fus_00000980,val,data/FUSeg/val/images/0955.png,data/FUSeg/val/labels/0955.png,1,197,184,213,206
fus_00000981,val,data/FUSeg/val/images/0958.png,data/FUSeg/val/labels/0958.png,1,154,203,175,229
fus_00000982,val,data/FUSeg/val/images/0960.png,data/FUSeg/val/labels/0960.png,1,152,96,273,260
fus_00000983,val,data/FUSeg/val/images/0961.png,data/FUSeg/val/labels/0961.png,1,173,192,208,220
fus_00000984,val,data/FUSeg/val/images/0962.png,data/FUSeg/val/labels/0962.png,1,205,150,279,210
fus_00000985,val,data/FUSeg/val/images/0963.png,data/FUSeg/val/labels/0963.png,1,140,171,164,201
fus_00000986,val,data/FUSeg/val/images/0964.png,data/FUSeg/val/labels/0964.png,1,105,227,216,413
fus_00000987,val,data/FUSeg/val/images/0966.png,data/FUSeg/val/labels/0966.png,1,116,120,326,334
fus_00000988,val,data/FUSeg/val/images/0968.png,data/FUSeg/val/labels/0968.png,1,161,298,184,344
fus_00000989,val,data/FUSeg/val/images/0971.png,data/FUSeg/val/labels/0971.png,1,84,178,262,281
fus_00000990,val,data/FUSeg/val/images/0973.png,data/FUSeg/val/labels/0973.png,1,138,192,181,232
fus_00000991,val,data/FUSeg/val/images/0974.png,data/FUSeg/val/labels/0974.png,1,112,135,363,344
fus_00000992,val,data/FUSeg/val/images/0976.png,data/FUSeg/val/labels/0976.png,1,246,210,290,249
fus_00000993,val,data/FUSeg/val/images/0978.png,data/FUSeg/val/labels/0978.png,1,173,186,210,220
fus_00000994,val,data/FUSeg/val/images/0979.png,data/FUSeg/val/labels/0979.png,1,131,223,175,262
fus_00000995,val,data/FUSeg/val/images/0980.png,data/FUSeg/val/labels/0980.png,1,181,295,205,337
fus_00000996,val,data/FUSeg/val/images/0982.png,data/FUSeg/val/labels/0982.png,1,218,95,315,290
fus_00000997,val,data/FUSeg/val/images/0983.png,data/FUSeg/val/labels/0983.png,1,210,227,237,262
fus_00000998,val,data/FUSeg/val/images/0985.png,data/FUSeg/val/labels/0985.png,1,99,125,255,302
fus_00000999,val,data/FUSeg/val/images/0988.png,data/FUSeg/val/labels/0988.png,1,144,198,156,212
fus_00001000,val,data/FUSeg/val/images/0992.png,data/FUSeg/val/labels/0992.png,1,147,234,205,312
fus_00001001,val,data/FUSeg/val/images/0993.png,data/FUSeg/val/labels/0993.png,1,154,219,277,295
fus_00001002,val,data/FUSeg/val/images/0996.png,data/FUSeg/val/labels/0996.png,1,191,238,200,261
fus_00001003,val,data/FUSeg/val/images/0999.png,data/FUSeg/val/labels/0999.png,1,85,183,229,252
fus_00001004,val,data/FUSeg/val/images/1000.png,data/FUSeg/val/labels/1000.png,1,127,101,326,245
fus_00001005,val,data/FUSeg/val/images/1001.png,data/FUSeg/val/labels/1001.png,1,170,241,217,275
fus_00001006,val,data/FUSeg/val/images/1003.png,data/FUSeg/val/labels/1003.png,1,210,261,250,294
fus_00001007,val,data/FUSeg/val/images/1004.png,data/FUSeg/val/labels/1004.png,1,148,199,230,250
fus_00001008,val,data/FUSeg/val/images/1008.png,data/FUSeg/val/labels/1008.png,1,159,189,241,238
fus_00001009,val,data/FUSeg/val/images/1009.png,data/FUSeg/val/labels/1009.png,1,191,22,269,290
