sample_id,dataset,split,task,image_path,mask_path,class_name,orig_class_folder,is_labeled
azh_00001955,AZH,test,cls,data/AZH/test/diabetic/2_0.jpg,,diabetic,diabetic,1
azh_00001956,AZH,test,cls,data/AZH/test/diabetic/33_0.jpg,,diabetic,diabetic,1
azh_00001957,AZH,test,cls,data/AZH/test/diabetic/35_0.jpg,,diabetic,diabetic,1
azh_00001958,AZH,test,cls,data/AZH/test/diabetic/39_0.jpg,,diabetic,diabetic,1
azh_00001959,AZH,test,cls,data/AZH/test/diabetic/40_0.jpg,,diabetic,diabetic,1
azh_00001960,AZH,test,cls,data/AZH/test/diabetic/45_0.jpg,,diabetic,diabetic,1
azh_00001961,AZH,test,cls,data/AZH/test/diabetic/45_1.jpg,,diabetic,diabetic,1
azh_00001962,AZH,test,cls,data/AZH/test/diabetic/48_0.jpg,,diabetic,diabetic,1
azh_00001963,AZH,test,cls,data/AZH/test/diabetic/52_0.jpg,,diabetic,diabetic,1
azh_00001964,AZH,test,cls,data/AZH/test/diabetic/56_0.jpg,,diabetic,diabetic,1
azh_00001965,AZH,test,cls,data/AZH/test/diabetic/56_1.jpg,,diabetic,diabetic,1
azh_00001966,AZH,test,cls,data/AZH/test/diabetic/56_2.jpg,,diabetic,diabetic,1
azh_00001967,AZH,test,cls,data/AZH/test/diabetic/61_0.jpg,,diabetic,diabetic,1
azh_00001968,AZH,test,cls,data/AZH/test/diabetic/62_0.jpg,,diabetic,diabetic,1
azh_00001969,AZH,test,cls,data/AZH/test/diabetic/65_0.jpg,,diabetic,diabetic,1
azh_00001970,AZH,test,cls,data/AZH/test/diabetic/65_1.jpg,,diabetic,diabetic,1
azh_00001971,AZH,test,cls,data/AZH/test/diabetic/6_0.jpg,,diabetic,diabetic,1
azh_00001972,AZH,test,cls,data/AZH/test/diabetic/70_0.jpg,,diabetic,diabetic,1
azh_00001973,AZH,test,cls,data/AZH/test/diabetic/70_1.jpg,,diabetic,diabetic,1
azh_00001974,AZH,test,cls,data/AZH/test/diabetic/82_0.jpg,,diabetic,diabetic,1
azh_00001975,AZH,test,cls,data/AZH/test/diabetic/82_1.jpg,,diabetic,diabetic,1
azh_00001976,AZH,test,cls,data/AZH/test/diabetic/8_0.jpg,,diabetic,diabetic,1
azh_00001977,AZH,test,cls,data/AZH/test/no wound/100.jpg,,no_wound,no wound,1
azh_00001978,AZH,test,cls,data/AZH/test/no wound/76.jpg,,no_wound,no wound,1
azh_00001979,AZH,test,cls,data/AZH/test/no wound/77.jpg,,no_wound,no wound,1
azh_00001980,AZH,test,cls,data/AZH/test/no wound/78.jpg,,no_wound,no wound,1
azh_00001981,AZH,test,cls,data/AZH/test/no wound/79.jpg,,no_wound,no wound,1
azh_00001982,AZH,test,cls,data/AZH/test/no wound/80.jpg,,no_wound,no wound,1
azh_00001983,AZH,test,cls,data/AZH/test/no wound/81.jpg,,no_wound,no wound,1
azh_00001984,AZH,test,cls,data/AZH/test/no wound/82.jpg,,no_wound,no wound,1
azh_00001985,AZH,test,cls,data/AZH/test/no wound/83.jpg,,no_wound,no wound,1
azh_00001986,AZH,test,cls,data/AZH/test/no wound/84.jpg,,no_wound,no wound,1
azh_00001987,AZH,test,cls,data/AZH/test/no wound/85.jpg,,no_wound,no wound,1
azh_00001988,AZH,test,cls,data/AZH/test/no wound/86.jpg,,no_wound,no wound,1
azh_00001989,AZH,test,cls,data/AZH/test/no wound/87.jpg,,no_wound,no wound,1
azh_00001990,AZH,test,cls,data/AZH/test/no wound/88.jpg,,no_wound,no wound,1
azh_00001991,AZH,test,cls,data/AZH/test/no wound/89.jpg,,no_wound,no wound,1
azh_00001992,AZH,test,cls,data/AZH/test/no wound/90.jpg,,no_wound,no wound,1
azh_00001993,AZH,test,cls,data/AZH/test/no wound/91.jpg,,no_wound,no wound,1
azh_00001994,AZH,test,cls,data/AZH/test/no wound/92.jpg,,no_wound,no wound,1
azh_00001995,AZH,test,cls,data/AZH/test/no wound/93.jpg,,no_wound,no wound,1
azh_00001996,AZH,test,cls,data/AZH/test/no wound/94.jpg,,no_wound,no wound,1
azh_00001997,AZH,test,cls,data/AZH/test/no wound/95.jpg,,no_wound,no wound,1
azh_00001998,AZH,test,cls,data/AZH/test/no wound/96.jpg,,no_wound,no wound,1
azh_00001999,AZH,test,cls,data/AZH/test/no wound/97.jpg,,no_wound,no wound,1
azh_00002000,AZH,test,cls,data/AZH/test/no wound/98.jpg,,no_wound,no wound,1
azh_00002001,AZH,test,cls,data/AZH/test/no wound/99.jpg,,no_wound,no wound,1
azh_00002002,AZH,test,cls,data/AZH/test/pressure/100_0.jpg,,pressure,pressure,1
azh_00002003,AZH,test,cls,data/AZH/test/pressure/12_0.jpg,,pressure,pressure,1
azh_00002004,AZH,test,cls,data/AZH/test/pressure/15_0.jpg,,pressure,pressure,1
azh_00002005,AZH,test,cls,data/AZH/test/pressure/18_0.jpg,,pressure,pressure,1
azh_00002006,AZH,test,cls,data/AZH/test/pressure/18_1.jpg,,pressure,pressure,1
azh_00002007,AZH,test,cls,data/AZH/test/pressure/24_0.jpg,,pressure,pressure,1
azh_00002008,AZH,test,cls,data/AZH/test/pressure/26_0.jpg,,pressure,pressure,1
azh_00002009,AZH,test,cls,data/AZH/test/pressure/26_1.jpg,,pressure,pressure,1
azh_00002010,AZH,test,cls,data/AZH/test/pressure/2_0.jpg,,pressure,pressure,1
azh_00002011,AZH,test,cls,data/AZH/test/pressure/31_0.jpg,,pressure,pressure,1
azh_00002012,AZH,test,cls,data/AZH/test/pressure/32_0.jpg,,pressure,pressure,1
azh_00002013,AZH,test,cls,data/AZH/test/pressure/49_0.jpg,,pressure,pressure,1
azh_00002014,AZH,test,cls,data/AZH/test/pressure/49_1.jpg,,pressure,pressure,1
azh_00002015,AZH,test,cls,data/AZH/test/pressure/49_2.jpg,,pressure,pressure,1
azh_00002016,AZH,test,cls,data/AZH/test/pressure/49_3.jpg,,pressure,pressure,1
azh_00002017,AZH,test,cls,data/AZH/test/pressure/51_0.jpg,,pressure,pressure,1
azh_00002018,AZH,test,cls,data/AZH/test/pressure/53_0.jpg,,pressure,pressure,1
azh_00002019,AZH,test,cls,data/AZH/test/pressure/58_0.jpg,,pressure,pressure,1
azh_00002020,AZH,test,cls,data/AZH/test/pressure/59_0.jpg,,pressure,pressure,1
azh_00002021,AZH,test,cls,data/AZH/test/pressure/59_1.jpg,,pressure,pressure,1
azh_00002022,AZH,test,cls,data/AZH/test/pressure/75_0.jpg,,pressure,pressure,1
azh_00002023,AZH,test,cls,data/AZH/test/pressure/75_1.jpg,,pressure,pressure,1
azh_00002024,AZH,test,cls,data/AZH/test/pressure/75_2.jpg,,pressure,pressure,1
azh_00002025,AZH,test,cls,data/AZH/test/pressure/75_3.jpg,,pressure,pressure,1
azh_00002026,AZH,test,cls,data/AZH/test/pressure/79_0.jpg,,pressure,pressure,1
azh_00002027,AZH,test,cls,data/AZH/test/pressure/81_0.jpg,,pressure,pressure,1
azh_00002028,AZH,test,cls,data/AZH/test/pressure/81_1.jpg,,pressure,pressure,1
azh_00002029,AZH,test,cls,data/AZH/test/pressure/81_2.jpg,,pressure,pressure,1
azh_00002030,AZH,test,cls,data/AZH/test/pressure/81_3.jpg,,pressure,pressure,1
azh_00002031,AZH,test,cls,data/AZH/test/pressure/82_0.jpg,,pressure,pressure,1
azh_00002032,AZH,test,cls,data/AZH/test/pressure/82_1.jpg,,pressure,pressure,1
azh_00002033,AZH,test,cls,data/AZH/test/pressure/82_2.jpg,,pressure,pressure,1
azh_00002034,AZH,test,cls,data/AZH/test/pressure/82_3.jpg,,pressure,pressure,1
azh_00002035,AZH,test,cls,data/AZH/test/pressure/90_0.jpg,,pressure,pressure,1
azh_00002036,AZH,test,cls,data/AZH/test/surgical/100_0.jpg,,surgical,surgical,1
azh_00002037,AZH,test,cls,data/AZH/test/surgical/104_0.jpg,,surgical,surgical,1
azh_00002038,AZH,test,cls,data/AZH/test/surgical/111_0.jpg,,surgical,surgical,1
azh_00002039,AZH,test,cls,data/AZH/test/surgical/111_1.jpg,,surgical,surgical,1
azh_00002040,AZH,test,cls,data/AZH/test/surgical/118_0.jpg,,surgical,surgical,1
azh_00002041,AZH,test,cls,data/AZH/test/surgical/121_0.jpg,,surgical,surgical,1
azh_00002042,AZH,test,cls,data/AZH/test/surgical/124_0.jpg,,surgical,surgical,1
azh_00002043,AZH,test,cls,data/AZH/test/surgical/128_0.jpg,,surgical,surgical,1
azh_00002044,AZH,test,cls,data/AZH/test/surgical/14_0.jpg,,surgical,surgical,1
azh_00002045,AZH,test,cls,data/AZH/test/surgical/16_0.jpg,,surgical,surgical,1
azh_00002046,AZH,test,cls,data/AZH/test/surgical/16_1.jpg,,surgical,surgical,1
azh_00002047,AZH,test,cls,data/AZH/test/surgical/19_0.jpg,,surgical,surgical,1
azh_00002048,AZH,test,cls,data/AZH/test/surgical/19_1.jpg,,surgical,surgical,1
azh_00002049,AZH,test,cls,data/AZH/test/surgical/24_0.jpg,,surgical,surgical,1
azh_00002050,AZH,test,cls,data/AZH/test/surgical/24_1.jpg,,surgical,surgical,1
azh_00002051,AZH,test,cls,data/AZH/test/surgical/26_0.jpg,,surgical,surgical,1
azh_00002052,AZH,test,cls,data/AZH/test/surgical/26_1.jpg,,surgical,surgical,1
azh_00002053,AZH,test,cls,data/AZH/test/surgical/29_0.jpg,,surgical,surgical,1
azh_00002054,AZH,test,cls,data/AZH/test/surgical/29_1.jpg,,surgical,surgical,1
azh_00002055,AZH,test,cls,data/AZH/test/surgical/47_0.jpg,,surgical,surgical,1
azh_00002056,AZH,test,cls,data/AZH/test/surgical/49_0.jpg,,surgical,surgical,1
azh_00002057,AZH,test,cls,data/AZH/test/surgical/49_1.jpg,,surgical,surgical,1
azh_00002058,AZH,test,cls,data/AZH/test/surgical/4_0.jpg,,surgical,surgical,1
azh_00002059,AZH,test,cls,data/AZH/test/surgical/51_0.jpg,,surgical,surgical,1
azh_00002060,AZH,test,cls,data/AZH/test/surgical/51_1.jpg,,surgical,surgical,1
azh_00002061,AZH,test,cls,data/AZH/test/surgical/57_0.jpg,,surgical,surgical,1
azh_00002062,AZH,test,cls,data/AZH/test/surgical/66_0.jpg,,surgical,surgical,1
azh_00002063,AZH,test,cls,data/AZH/test/surgical/68_0.jpg,,surgical,surgical,1
azh_00002064,AZH,test,cls,data/AZH/test/surgical/68_1.jpg,,surgical,surgical,1
azh_00002065,AZH,test,cls,data/AZH/test/surgical/74_0.jpg,,surgical,surgical,1
azh_00002066,AZH,test,cls,data/AZH/test/surgical/76_0.jpg,,surgical,surgical,1
azh_00002067,AZH,test,cls,data/AZH/test/surgical/76_1.jpg,,surgical,surgical,1
azh_00002068,AZH,test,cls,data/AZH/test/surgical/76_2.jpg,,surgical,surgical,1
azh_00002069,AZH,test,cls,data/AZH/test/surgical/76_3.jpg,,surgical,surgical,1
azh_00002070,AZH,test,cls,data/AZH/test/surgical/76_4.jpg,,surgical,surgical,1
azh_00002071,AZH,test,cls,data/AZH/test/surgical/76_5.jpg,,surgical,surgical,1
azh_00002072,AZH,test,cls,data/AZH/test/surgical/76_6.jpg,,surgical,surgical,1
azh_00002073,AZH,test,cls,data/AZH/test/surgical/7_0.jpg,,surgical,surgical,1
azh_00002074,AZH,test,cls,data/AZH/test/surgical/83_0.jpg,,surgical,surgical,1
azh_00002075,AZH,test,cls,data/AZH/test/surgical/92_0.jpg,,surgical,surgical,1
azh_00002076,AZH,test,cls,data/AZH/test/surgical/99_0.jpg,,surgical,surgical,1
azh_00002077,AZH,test,cls,data/AZH/test/surgical/9_0.jpg,,surgical,surgical,1
azh_00002078,AZH,test,cls,data/AZH/test/venous/104_0.jpg,,venous,venous,1
azh_00002079,AZH,test,cls,data/AZH/test/venous/108_0.jpg,,venous,venous,1
azh_00002080,AZH,test,cls,data/AZH/test/venous/108_1.jpg,,venous,venous,1
azh_00002081,AZH,test,cls,data/AZH/test/venous/10_0.jpg,,venous,venous,1
azh_00002082,AZH,test,cls,data/AZH/test/venous/11_0.jpg,,venous,venous,1
azh_00002083,AZH,test,cls,data/AZH/test/venous/11_1.jpg,,venous,venous,1
azh_00002084,AZH,test,cls,data/AZH/test/venous/11_2.jpg,,venous,venous,1
azh_00002085,AZH,test,cls,data/AZH/test/venous/11_3.jpg,,venous,venous,1
azh_00002086,AZH,test,cls,data/AZH/test/venous/11_4.jpg,,venous,venous,1
azh_00002087,AZH,test,cls,data/AZH/test/venous/11_5.jpg,,venous,venous,1
azh_00002088,AZH,test,cls,data/AZH/test/venous/121_0.jpg,,venous,venous,1
azh_00002089,AZH,test,cls,data/AZH/test/venous/134_0.jpg,,venous,venous,1
azh_00002090,AZH,test,cls,data/AZH/test/venous/134_1.jpg,,venous,venous,1
azh_00002091,AZH,test,cls,data/AZH/test/venous/138_0.jpg,,venous,venous,1
azh_00002092,AZH,test,cls,data/AZH/test/venous/138_1.jpg,,venous,venous,1
azh_00002093,AZH,test,cls,data/AZH/test/venous/142_0.jpg,,venous,venous,1
azh_00002094,AZH,test,cls,data/AZH/test/venous/145_0.jpg,,venous,venous,1
azh_00002095,AZH,test,cls,data/AZH/test/venous/148_0.jpg,,venous,venous,1
azh_00002096,AZH,test,cls,data/AZH/test/venous/151_0.jpg,,venous,venous,1
azh_00002097,AZH,test,cls,data/AZH/test/venous/151_1.jpg,,venous,venous,1
azh_00002098,AZH,test,cls,data/AZH/test/venous/156_0.jpg,,venous,venous,1
azh_00002099,AZH,test,cls,data/AZH/test/venous/156_1.jpg,,venous,venous,1
azh_00002100,AZH,test,cls,data/AZH/test/venous/17_0.jpg,,venous,venous,1
azh_00002101,AZH,test,cls,data/AZH/test/venous/17_1.jpg,,venous,venous,1
azh_00002102,AZH,test,cls,data/AZH/test/venous/25_0.jpg,,venous,venous,1
azh_00002103,AZH,test,cls,data/AZH/test/venous/25_1.jpg,,venous,venous,1
azh_00002104,AZH,test,cls,data/AZH/test/venous/25_2.jpg,,venous,venous,1
azh_00002105,AZH,test,cls,data/AZH/test/venous/25_3.jpg,,venous,venous,1
azh_00002106,AZH,test,cls,data/AZH/test/venous/2_0.jpg,,venous,venous,1
azh_00002107,AZH,test,cls,data/AZH/test/venous/37_0.jpg,,venous,venous,1
azh_00002108,AZH,test,cls,data/AZH/test/venous/37_1.jpg,,venous,venous,1
azh_00002109,AZH,test,cls,data/AZH/test/venous/37_2.jpg,,venous,venous,1
azh_00002110,AZH,test,cls,data/AZH/test/venous/37_3.jpg,,venous,venous,1
azh_00002111,AZH,test,cls,data/AZH/test/venous/42_0.jpg,,venous,venous,1
azh_00002112,AZH,test,cls,data/AZH/test/venous/42_1.jpg,,venous,venous,1
azh_00002113,AZH,test,cls,data/AZH/test/venous/42_2.jpg,,venous,venous,1
azh_00002114,AZH,test,cls,data/AZH/test/venous/42_3.jpg,,venous,venous,1
azh_00002115,AZH,test,cls,data/AZH/test/venous/47_0.jpg,,venous,venous,1
azh_00002116,AZH,test,cls,data/AZH/test/venous/47_1.jpg,,venous,venous,1
azh_00002117,AZH,test,cls,data/AZH/test/venous/47_2.jpg,,venous,venous,1
azh_00002118,AZH,test,cls,data/AZH/test/venous/51_0.jpg,,venous,venous,1
azh_00002119,AZH,test,cls,data/AZH/test/venous/51_1.jpg,,venous,venous,1
azh_00002120,AZH,test,cls,data/AZH/test/venous/53_0.jpg,,venous,venous,1
azh_00002121,AZH,test,cls,data/AZH/test/venous/53_1.jpg,,venous,venous,1
azh_00002122,AZH,test,cls,data/AZH/test/venous/53_2.jpg,,venous,venous,1
azh_00002123,AZH,test,cls,data/AZH/test/venous/53_3.jpg,,venous,venous,1
azh_00002124,AZH,test,cls,data/AZH/test/venous/53_4.jpg,,venous,venous,1
azh_00002125,AZH,test,cls,data/AZH/test/venous/56_0.jpg,,venous,venous,1
azh_00002126,AZH,test,cls,data/AZH/test/venous/56_1.jpg,,venous,venous,1
azh_00002127,AZH,test,cls,data/AZH/test/venous/61_0.jpg,,venous,venous,1
azh_00002128,AZH,test,cls,data/AZH/test/venous/67_0.jpg,,venous,venous,1
azh_00002129,AZH,test,cls,data/AZH/test/venous/67_1.jpg,,venous,venous,1
azh_00002130,AZH,test,cls,data/AZH/test/venous/75_0.jpg,,venous,venous,1
azh_00002131,AZH,test,cls,data/AZH/test/venous/75_1.jpg,,venous,venous,1
azh_00002132,AZH,test,cls,data/AZH/test/venous/78_0.jpg,,venous,venous,1
azh_00002133,AZH,test,cls,data/AZH/test/venous/78_1.jpg,,venous,venous,1
azh_00002134,AZH,test,cls,data/AZH/test/venous/78_2.jpg,,venous,venous,1
azh_00002135,AZH,test,cls,data/AZH/test/venous/78_3.jpg,,venous,venous,1
azh_00002136,AZH,test,cls,data/AZH/test/venous/7_0.jpg,,venous,venous,1
azh_00002137,AZH,test,cls,data/AZH/test/venous/81_0.jpg,,venous,venous,1
azh_00002138,AZH,test,cls,data/AZH/test/venous/81_1.jpg,,venous,venous,1
azh_00002139,AZH,test,cls,data/AZH/test/venous/88_0.jpg,,venous,venous,1
med_00002140,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0030.jpg,,diabetic,diabetic,1
med_00002141,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0024.jpg,,diabetic,diabetic,1
med_00002142,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0025.jpg,,diabetic,diabetic,1
med_00002143,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0011.jpg,,diabetic,diabetic,1
med_00002144,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0022.jpg,,diabetic,diabetic,1
med_00002145,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0010.jpg,,diabetic,diabetic,1
med_00002146,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0031.jpg,,diabetic,diabetic,1
med_00002147,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-3-5.jpg,,diabetic,diabetic,1
med_00002148,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0013.jpg,,diabetic,diabetic,1
med_00002149,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0003.jpg,,diabetic,diabetic,1
med_00002150,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-2-4.jpg,,diabetic,diabetic,1
med_00002151,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0004.jpg,,diabetic,diabetic,1
med_00002152,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer1-3.jpg,,diabetic,diabetic,1
med_00002153,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0027.jpg,,diabetic,diabetic,1
med_00002154,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0012.jpg,,diabetic,diabetic,1
med_00002155,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-2-2.jpg,,diabetic,diabetic,1
med_00002156,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0029.jpg,,diabetic,diabetic,1
med_00002157,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer1-1.jpg,,diabetic,diabetic,1
med_00002158,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0019.jpg,,diabetic,diabetic,1
med_00002159,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0032.jpg,,diabetic,diabetic,1
med_00002160,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer1-6.jpg,,diabetic,diabetic,1
med_00002161,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-2-1.jpg,,diabetic,diabetic,1
med_00002162,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-3-2.jpg,,diabetic,diabetic,1
med_00002163,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0026.jpg,,diabetic,diabetic,1
med_00002164,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0021.jpg,,diabetic,diabetic,1
med_00002165,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0023.jpg,,diabetic,diabetic,1
med_00002166,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer1-8.jpg,,diabetic,diabetic,1
med_00002167,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer1-4.jpg,,diabetic,diabetic,1
med_00002168,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0008.jpg,,diabetic,diabetic,1
med_00002169,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0020.jpg,,diabetic,diabetic,1
med_00002170,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0017.jpg,,diabetic,diabetic,1
med_00002171,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer1-2.jpg,,diabetic,diabetic,1
med_00002172,Medetec,train,cls,data/Medetec/diabetic/foot-ulcer-0014.jpg,,diabetic,diabetic,1
med_00002173,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer-3-4.jpg,,diabetic,diabetic,1
med_00002174,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer1-5.jpg,,diabetic,diabetic,1
med_00002175,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer-0002.jpg,,diabetic,diabetic,1
med_00002176,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer-0028.jpg,,diabetic,diabetic,1
med_00002177,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer-3-3.jpg,,diabetic,diabetic,1
med_00002178,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer-0005.jpg,,diabetic,diabetic,1
med_00002179,Medetec,val,cls,data/Medetec/diabetic/foot-ulcer-2-3.jpg,,diabetic,diabetic,1
med_00002180,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0006.jpg,,diabetic,diabetic,1
med_00002181,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0009.jpg,,diabetic,diabetic,1
med_00002182,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0015.jpg,,diabetic,diabetic,1
med_00002183,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0016.jpg,,diabetic,diabetic,1
med_00002184,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0018.jpg,,diabetic,diabetic,1
med_00002185,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0001.jpg,,diabetic,diabetic,1
med_00002186,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-0007.jpg,,diabetic,diabetic,1
med_00002187,Medetec,test,cls,data/Medetec/diabetic/foot-ulcer-3-6.jpg,,diabetic,diabetic,1
med_00002188,Medetec,train,cls,data/Medetec/pressure/undermining0010.jpg,,pressure,pressure,1
med_00002189,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0010.jpg,,pressure,pressure,1
med_00002190,Medetec,train,cls,data/Medetec/pressure/healing-presure-ulcer-0026.jpg,,pressure,pressure,1
med_00002191,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0004.jpg,,pressure,pressure,1
med_00002192,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0022.jpg,,pressure,pressure,1
med_00002193,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0025.jpg,,pressure,pressure,1
med_00002194,Medetec,train,cls,data/Medetec/pressure/undermining0016.jpg,,pressure,pressure,1
med_00002195,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0024.jpg,,pressure,pressure,1
med_00002196,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0016.jpg,,pressure,pressure,1
med_00002197,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers013.jpg,,pressure,pressure,1
med_00002198,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0006.jpg,,pressure,pressure,1
med_00002199,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers0014.jpg,,pressure,pressure,1
med_00002200,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0030.jpg,,pressure,pressure,1
med_00002201,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0037.jpg,,pressure,pressure,1
med_00002202,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0004.jpg,,pressure,pressure,1
med_00002203,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0017.jpg,,pressure,pressure,1
med_00002204,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0015.jpg,,pressure,pressure,1
med_00002205,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0024.jpg,,pressure,pressure,1
med_00002206,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0018.jpg,,pressure,pressure,1
med_00002207,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0021.jpg,,pressure,pressure,1
med_00002208,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0022.jpg,,pressure,pressure,1
med_00002209,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0001.jpg,,pressure,pressure,1
med_00002210,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0019.jpg,,pressure,pressure,1
med_00002211,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0001.jpg,,pressure,pressure,1
med_00002212,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0009.jpg,,pressure,pressure,1
med_00002213,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0029.jpg,,pressure,pressure,1
med_00002214,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0005.jpg,,pressure,pressure,1
med_00002215,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0004.jpg,,pressure,pressure,1
med_00002216,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0002.jpg,,pressure,pressure,1
med_00002217,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0022.jpg,,pressure,pressure,1
med_00002218,Medetec,train,cls,data/Medetec/pressure/healing-presure-ulcer-0008.jpg,,pressure,pressure,1
med_00002219,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0006.jpg,,pressure,pressure,1
med_00002220,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0019.jpg,,pressure,pressure,1
med_00002221,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0006.jpg,,pressure,pressure,1
med_00002222,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0007.jpg,,pressure,pressure,1
med_00002223,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0051.jpg,,pressure,pressure,1
med_00002224,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0005.jpg,,pressure,pressure,1
med_00002225,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0021.jpg,,pressure,pressure,1
med_00002226,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0021.jpg,,pressure,pressure,1
med_00002227,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0033.jpg,,pressure,pressure,1
med_00002228,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0011.jpg,,pressure,pressure,1
med_00002229,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-neck-001.jpg,,pressure,pressure,1
med_00002230,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0027.jpg,,pressure,pressure,1
med_00002231,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0018.jpg,,pressure,pressure,1
med_00002232,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0017.jpg,,pressure,pressure,1
med_00002233,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0031.jpg,,pressure,pressure,1
med_00002234,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers0009.jpg,,pressure,pressure,1
